id,Anionic value,location,sample date,measure
806529,0.315,Somchair,29-Sep-07,Anionic active surfactants
807683,0.107,Busarakhan,29-Sep-07,Anionic active surfactants
813425,0.218,Kannika,30-Sep-07,Anionic active surfactants
814561,0.255,Kannika,30-Sep-07,Anionic active surfactants
815648,0.304,Kannika,30-Sep-07,Anionic active surfactants
802144,0.263,Chai,7-Oct-07,Anionic active surfactants
803810,0.115,Chai,7-Oct-07,Anionic active surfactants
805318,0.123,Chai,7-Oct-07,Anionic active surfactants
813481,0.095,Kannika,13-Oct-07,Anionic active surfactants
814625,0.1,Kannika,13-Oct-07,Anionic active surfactants
815705,0.105,Kannika,13-Oct-07,Anionic active surfactants
816767,0.202,Sakda,13-Oct-07,Anionic active surfactants
817914,0.2,Sakda,13-Oct-07,Anionic active surfactants
818994,0.194,Sakda,13-Oct-07,Anionic active surfactants
788697,0.025,Boonsri,25-Oct-07,Anionic active surfactants
806594,0.147,Somchair,26-Oct-07,Anionic active surfactants
807748,0.302,Busarakhan,26-Oct-07,Anionic active surfactants
800795,0.059,Kohsoom,27-Oct-07,Anionic active surfactants
816827,0.256,Sakda,10-Nov-07,Anionic active surfactants
817982,0.212,Sakda,10-Nov-07,Anionic active surfactants
819054,0.203,Sakda,10-Nov-07,Anionic active surfactants
788724,0.06,Boonsri,15-Nov-07,Anionic active surfactants
788769,0.044,Boonsri,22-Nov-07,Anionic active surfactants
790228,0.025,Boonsri,22-Nov-07,Anionic active surfactants
791639,0.025,Boonsri,22-Nov-07,Anionic active surfactants
802244,0.186,Chai,23-Nov-07,Anionic active surfactants
803920,0.156,Chai,23-Nov-07,Anionic active surfactants
805426,0.126,Chai,23-Nov-07,Anionic active surfactants
800840,0.042,Kohsoom,24-Nov-07,Anionic active surfactants
806659,0.207,Somchair,28-Nov-07,Anionic active surfactants
807813,0.256,Busarakhan,28-Nov-07,Anionic active surfactants
816886,0.153,Sakda,8-Dec-07,Anionic active surfactants
818049,0.183,Sakda,8-Dec-07,Anionic active surfactants
819113,0.232,Sakda,8-Dec-07,Anionic active surfactants
813597,0.0886,Kannika,13-Dec-07,Anionic active surfactants
814757,0.1253,Kannika,13-Dec-07,Anionic active surfactants
815821,0.145,Kannika,13-Dec-07,Anionic active surfactants
788837,0.04,Boonsri,20-Dec-07,Anionic active surfactants
790296,0.034,Boonsri,20-Dec-07,Anionic active surfactants
791706,0.045,Boonsri,20-Dec-07,Anionic active surfactants
802346,0.162,Chai,20-Dec-07,Anionic active surfactants
804040,0.153,Chai,20-Dec-07,Anionic active surfactants
805528,0.132,Chai,20-Dec-07,Anionic active surfactants
800903,0.16,Kohsoom,22-Dec-07,Anionic active surfactants
806727,0.154,Somchair,22-Dec-07,Anionic active surfactants
807881,0.193,Busarakhan,22-Dec-07,Anionic active surfactants
889120,0.046,Boonsri,10-Jan-08,Anionic active surfactants
890771,0.046,Boonsri,10-Jan-08,Anionic active surfactants
892206,0.055,Boonsri,10-Jan-08,Anionic active surfactants
910503,0.11,Kannika,10-Jan-08,Anionic active surfactants
911406,0.083,Kannika,10-Jan-08,Anionic active surfactants
912323,0.09,Kannika,10-Jan-08,Anionic active surfactants
913227,0.083,Sakda,12-Jan-08,Anionic active surfactants
914182,0.091,Sakda,12-Jan-08,Anionic active surfactants
915147,0.203,Sakda,12-Jan-08,Anionic active surfactants
902215,0.286,Chai,18-Jan-08,Anionic active surfactants
903340,0.255,Chai,18-Jan-08,Anionic active surfactants
904474,0.306,Chai,18-Jan-08,Anionic active surfactants
889159,0.05,Boonsri,24-Jan-08,Anionic active surfactants
901103,0.072,Kohsoom,26-Jan-08,Anionic active surfactants
905588,0.11,Somchair,3-Feb-08,Anionic active surfactants
906177,0.115,Busarakhan,3-Feb-08,Anionic active surfactants
889227,0.054,Boonsri,6-Feb-08,Anionic active surfactants
902263,0.104,Chai,15-Feb-08,Anionic active surfactants
903388,0.107,Chai,15-Feb-08,Anionic active surfactants
904522,0.103,Chai,15-Feb-08,Anionic active surfactants
889266,0.048,Boonsri,21-Feb-08,Anionic active surfactants
890810,0.039,Boonsri,21-Feb-08,Anionic active surfactants
892245,0.043,Boonsri,21-Feb-08,Anionic active surfactants
901150,0.054,Kohsoom,23-Feb-08,Anionic active surfactants
913281,0.025,Sakda,23-Feb-08,Anionic active surfactants
914236,0.025,Sakda,23-Feb-08,Anionic active surfactants
915201,0.025,Sakda,23-Feb-08,Anionic active surfactants
902291,0.025,Chai,24-Feb-08,Anionic active surfactants
903416,0.025,Chai,24-Feb-08,Anionic active surfactants
904550,0.025,Chai,24-Feb-08,Anionic active surfactants
910543,0.105,Kannika,2-Mar-08,Anionic active surfactants
911446,0.112,Kannika,2-Mar-08,Anionic active surfactants
912363,0.099,Kannika,2-Mar-08,Anionic active surfactants
913315,0.025,Sakda,14-Mar-08,Anionic active surfactants
914270,0.025,Sakda,14-Mar-08,Anionic active surfactants
915235,0.025,Sakda,14-Mar-08,Anionic active surfactants
902324,0.025,Chai,17-Mar-08,Anionic active surfactants
903449,0.025,Chai,17-Mar-08,Anionic active surfactants
904583,0.025,Chai,17-Mar-08,Anionic active surfactants
889339,0.046,Boonsri,21-Mar-08,Anionic active surfactants
890883,0.043,Boonsri,21-Mar-08,Anionic active surfactants
892318,0.056,Boonsri,21-Mar-08,Anionic active surfactants
901223,0.068,Kohsoom,23-Mar-08,Anionic active surfactants
905620,0.236,Somchair,30-Mar-08,Anionic active surfactants
906210,0.183,Busarakhan,30-Mar-08,Anionic active surfactants
913366,0.101,Sakda,11-Apr-08,Anionic active surfactants
914321,0.085,Sakda,11-Apr-08,Anionic active surfactants
915286,0.073,Sakda,11-Apr-08,Anionic active surfactants
910594,0.081,Kannika,14-Apr-08,Anionic active surfactants
911497,0.115,Kannika,14-Apr-08,Anionic active surfactants
912414,0.127,Kannika,14-Apr-08,Anionic active surfactants
902397,0.071,Chai,28-Apr-08,Anionic active surfactants
903522,0.093,Chai,28-Apr-08,Anionic active surfactants
904656,0.068,Chai,28-Apr-08,Anionic active surfactants
905668,0.115,Somchair,3-May-08,Anionic active surfactants
906258,0.082,Busarakhan,3-May-08,Anionic active surfactants
910649,0.126,Kannika,9-May-08,Anionic active surfactants
911552,0.0983,Kannika,9-May-08,Anionic active surfactants
912469,0.132,Kannika,9-May-08,Anionic active surfactants
913421,0.0872,Sakda,9-May-08,Anionic active surfactants
914376,0.0978,Sakda,9-May-08,Anionic active surfactants
915341,0.112,Sakda,9-May-08,Anionic active surfactants
889411,0.067,Boonsri,16-May-08,Anionic active surfactants
890956,0.057,Boonsri,16-May-08,Anionic active surfactants
892390,0.059,Boonsri,16-May-08,Anionic active surfactants
901295,0.056,Kohsoom,26-May-08,Anionic active surfactants
905723,0.09,Somchair,30-May-08,Anionic active surfactants
906313,0.075,Busarakhan,30-May-08,Anionic active surfactants
902473,0.068,Chai,31-May-08,Anionic active surfactants
903598,0.085,Chai,31-May-08,Anionic active surfactants
904732,0.07,Chai,31-May-08,Anionic active surfactants
902530,0.025,Chai,12-Jun-08,Anionic active surfactants
903667,0.025,Chai,12-Jun-08,Anionic active surfactants
904789,0.025,Chai,12-Jun-08,Anionic active surfactants
913467,0.112,Sakda,13-Jun-08,Anionic active surfactants
914432,0.108,Sakda,13-Jun-08,Anionic active surfactants
915386,0.104,Sakda,13-Jun-08,Anionic active surfactants
910693,0.122,Kannika,15-Jun-08,Anionic active surfactants
911606,0.115,Kannika,15-Jun-08,Anionic active surfactants
912512,0.119,Kannika,15-Jun-08,Anionic active surfactants
889459,0.04,Boonsri,20-Jun-08,Anionic active surfactants
891004,0.04,Boonsri,20-Jun-08,Anionic active surfactants
892438,0.039,Boonsri,20-Jun-08,Anionic active surfactants
905780,0.106,Somchair,26-Jun-08,Anionic active surfactants
906370,0.086,Busarakhan,26-Jun-08,Anionic active surfactants
901369,0.063,Kohsoom,29-Jun-08,Anionic active surfactants
902590,0.063,Chai,7-Jul-08,Anionic active surfactants
903726,0.068,Chai,7-Jul-08,Anionic active surfactants
904848,0.065,Chai,7-Jul-08,Anionic active surfactants
889533,0.042,Boonsri,11-Jul-08,Anionic active surfactants
891078,0.025,Boonsri,11-Jul-08,Anionic active surfactants
892512,0.036,Boonsri,11-Jul-08,Anionic active surfactants
913508,0.098,Sakda,11-Jul-08,Anionic active surfactants
914473,0.105,Sakda,11-Jul-08,Anionic active surfactants
915427,0.103,Sakda,11-Jul-08,Anionic active surfactants
905820,0.103,Somchair,12-Jul-08,Anionic active surfactants
906411,0.081,Busarakhan,12-Jul-08,Anionic active surfactants
910730,0.101,Kannika,12-Jul-08,Anionic active surfactants
911647,0.104,Kannika,12-Jul-08,Anionic active surfactants
912553,0.089,Kannika,12-Jul-08,Anionic active surfactants
889603,0.066,Boonsri,25-Jul-08,Anionic active surfactants
891148,0.057,Boonsri,25-Jul-08,Anionic active surfactants
892582,0.057,Boonsri,25-Jul-08,Anionic active surfactants
901439,0.051,Kohsoom,27-Jul-08,Anionic active surfactants
889675,0.049,Boonsri,3-Aug-08,Anionic active surfactants
891220,0.03,Boonsri,3-Aug-08,Anionic active surfactants
892654,0.041,Boonsri,3-Aug-08,Anionic active surfactants
910770,0.103,Kannika,8-Aug-08,Anionic active surfactants
911687,0.104,Kannika,8-Aug-08,Anionic active surfactants
912593,0.099,Kannika,8-Aug-08,Anionic active surfactants
913548,0.107,Sakda,8-Aug-08,Anionic active surfactants
914513,0.109,Sakda,8-Aug-08,Anionic active surfactants
915467,0.111,Sakda,8-Aug-08,Anionic active surfactants
889714,0.05,Boonsri,10-Aug-08,Anionic active surfactants
891259,0.041,Boonsri,10-Aug-08,Anionic active surfactants
892693,0.041,Boonsri,10-Aug-08,Anionic active surfactants
905861,0.112,Somchair,11-Aug-08,Anionic active surfactants
906451,0.083,Busarakhan,11-Aug-08,Anionic active surfactants
889753,0.041,Boonsri,22-Aug-08,Anionic active surfactants
891298,0.033,Boonsri,22-Aug-08,Anionic active surfactants
892732,0.049,Boonsri,22-Aug-08,Anionic active surfactants
902649,0.06,Chai,23-Aug-08,Anionic active surfactants
903785,0.062,Chai,23-Aug-08,Anionic active surfactants
904907,0.059,Chai,23-Aug-08,Anionic active surfactants
889822,0.058,Boonsri,28-Aug-08,Anionic active surfactants
891367,0.041,Boonsri,28-Aug-08,Anionic active surfactants
892801,0.049,Boonsri,28-Aug-08,Anionic active surfactants
901513,0.046,Kohsoom,31-Aug-08,Anionic active surfactants
889865,0.041,Boonsri,5-Sep-08,Anionic active surfactants
891410,0.033,Boonsri,5-Sep-08,Anionic active surfactants
892844,0.041,Boonsri,5-Sep-08,Anionic active surfactants
913600,0.101,Sakda,6-Sep-08,Anionic active surfactants
914565,0.104,Sakda,6-Sep-08,Anionic active surfactants
915519,0.105,Sakda,6-Sep-08,Anionic active surfactants
910822,0.099,Kannika,7-Sep-08,Anionic active surfactants
911739,0.102,Kannika,7-Sep-08,Anionic active surfactants
912645,0.092,Kannika,7-Sep-08,Anionic active surfactants
902719,0.025,Chai,11-Sep-08,Anionic active surfactants
903855,0.025,Chai,11-Sep-08,Anionic active surfactants
904977,0.025,Chai,11-Sep-08,Anionic active surfactants
889906,0.041,Boonsri,13-Sep-08,Anionic active surfactants
891451,0.041,Boonsri,13-Sep-08,Anionic active surfactants
889944,0.049,Boonsri,18-Sep-08,Anionic active surfactants
905914,0.121,Somchair,21-Sep-08,Anionic active surfactants
906505,0.109,Busarakhan,21-Sep-08,Anionic active surfactants
889986,0.05,Boonsri,26-Sep-08,Anionic active surfactants
901570,0.046,Kohsoom,28-Sep-08,Anionic active surfactants
890055,0.025,Boonsri,3-Oct-08,Anionic active surfactants
891490,0.025,Boonsri,3-Oct-08,Anionic active surfactants
892886,0.025,Boonsri,3-Oct-08,Anionic active surfactants
890094,0.025,Boonsri,10-Oct-08,Anionic active surfactants
891529,0.025,Boonsri,10-Oct-08,Anionic active surfactants
892925,0.025,Boonsri,10-Oct-08,Anionic active surfactants
910876,0.08,Kannika,12-Oct-08,Anionic active surfactants
911793,0.095,Kannika,12-Oct-08,Anionic active surfactants
912699,0.091,Kannika,12-Oct-08,Anionic active surfactants
913654,0.098,Sakda,12-Oct-08,Anionic active surfactants
914619,0.1,Sakda,12-Oct-08,Anionic active surfactants
915573,0.102,Sakda,12-Oct-08,Anionic active surfactants
890133,0.025,Boonsri,17-Oct-08,Anionic active surfactants
891568,0.025,Boonsri,17-Oct-08,Anionic active surfactants
892964,0.025,Boonsri,17-Oct-08,Anionic active surfactants
902792,0.025,Chai,17-Oct-08,Anionic active surfactants
903928,0.025,Chai,17-Oct-08,Anionic active surfactants
905050,0.025,Chai,17-Oct-08,Anionic active surfactants
905968,0.123,Somchair,19-Oct-08,Anionic active surfactants
906559,0.107,Busarakhan,19-Oct-08,Anionic active surfactants
890177,0.025,Boonsri,24-Oct-08,Anionic active surfactants
891612,0.025,Boonsri,24-Oct-08,Anionic active surfactants
893008,0.025,Boonsri,24-Oct-08,Anionic active surfactants
901642,0.043,Kohsoom,26-Oct-08,Anionic active surfactants
890246,0.058,Boonsri,1-Nov-08,Anionic active surfactants
891681,0.025,Boonsri,1-Nov-08,Anionic active surfactants
893077,0.056,Boonsri,1-Nov-08,Anionic active surfactants
910931,0.091,Kannika,7-Nov-08,Anionic active surfactants
911848,0.098,Kannika,7-Nov-08,Anionic active surfactants
912754,0.089,Kannika,7-Nov-08,Anionic active surfactants
913709,0.101,Sakda,7-Nov-08,Anionic active surfactants
914674,0.106,Sakda,7-Nov-08,Anionic active surfactants
915628,0.103,Sakda,7-Nov-08,Anionic active surfactants
902865,0.025,Chai,15-Nov-08,Anionic active surfactants
904000,0.025,Chai,15-Nov-08,Anionic active surfactants
905123,0.025,Chai,15-Nov-08,Anionic active surfactants
906023,0.131,Somchair,17-Nov-08,Anionic active surfactants
906614,0.111,Busarakhan,17-Nov-08,Anionic active surfactants
901716,0.056,Kohsoom,27-Nov-08,Anionic active surfactants
890285,0.025,Boonsri,28-Nov-08,Anionic active surfactants
891720,0.025,Boonsri,28-Nov-08,Anionic active surfactants
893116,0.025,Boonsri,28-Nov-08,Anionic active surfactants
906077,0.127,Somchair,5-Dec-08,Anionic active surfactants
906668,0.114,Busarakhan,5-Dec-08,Anionic active surfactants
890359,0.025,Boonsri,12-Dec-08,Anionic active surfactants
891794,0.025,Boonsri,12-Dec-08,Anionic active surfactants
893190,0.025,Boonsri,12-Dec-08,Anionic active surfactants
910986,0.091,Kannika,12-Dec-08,Anionic active surfactants
911903,0.121,Kannika,12-Dec-08,Anionic active surfactants
912809,0.102,Kannika,12-Dec-08,Anionic active surfactants
913764,0.115,Sakda,12-Dec-08,Anionic active surfactants
914729,0.132,Sakda,12-Dec-08,Anionic active surfactants
915683,0.126,Sakda,12-Dec-08,Anionic active surfactants
906124,0.118,Somchair,15-Dec-08,Anionic active surfactants
906719,0.098,Busarakhan,15-Dec-08,Anionic active surfactants
901790,0.078,Kohsoom,19-Dec-08,Anionic active surfactants
1020290,0.0976,Kannika,9-Jan-09,Anionic active surfactants
1021385,0.1034,Kannika,9-Jan-09,Anionic active surfactants
1022541,0.1081,Kannika,9-Jan-09,Anionic active surfactants
1023698,0.1032,Sakda,9-Jan-09,Anionic active surfactants
1024819,0.1124,Sakda,9-Jan-09,Anionic active surfactants
1025940,0.1193,Sakda,9-Jan-09,Anionic active surfactants
990670,0.05,Boonsri,11-Jan-09,Anionic active surfactants
992105,0.05,Boonsri,11-Jan-09,Anionic active surfactants
993477,0.05,Boonsri,11-Jan-09,Anionic active surfactants
1005522,0.0568,Chai,11-Jan-09,Anionic active surfactants
1006910,0.0517,Chai,11-Jan-09,Anionic active surfactants
1008272,0.0624,Chai,11-Jan-09,Anionic active surfactants
1015238,0,Tansanee,12-Jan-09,Anionic active surfactants
1011203,0.034,Achara,15-Jan-09,Anionic active surfactants
1010819,0.04,Decha,21-Jan-09,Anionic active surfactants
1009294,0.1321,Somchair,24-Jan-09,Anionic active surfactants
1010070,0.1158,Busarakhan,24-Jan-09,Anionic active surfactants
990710,0.05,Boonsri,29-Jan-09,Anionic active surfactants
1004379,0.066,Kohsoom,29-Jan-09,Anionic active surfactants
1015260,0.03,Tansanee,7-Feb-09,Anionic active surfactants
1005594,0.0483,Chai,8-Feb-09,Anionic active surfactants
1006982,0.0505,Chai,8-Feb-09,Anionic active surfactants
1008344,0.0512,Chai,8-Feb-09,Anionic active surfactants
1011251,0.034,Achara,13-Feb-09,Anionic active surfactants
1020344,0.0876,Kannika,13-Feb-09,Anionic active surfactants
1021439,0.0976,Kannika,13-Feb-09,Anionic active surfactants
1022595,0.0984,Kannika,13-Feb-09,Anionic active surfactants
1023752,0.0998,Sakda,13-Feb-09,Anionic active surfactants
1024873,0.1017,Sakda,13-Feb-09,Anionic active surfactants
1025994,0.1108,Sakda,13-Feb-09,Anionic active surfactants
990770,0.05,Boonsri,14-Feb-09,Anionic active surfactants
992141,0.05,Boonsri,14-Feb-09,Anionic active surfactants
993509,0.05,Boonsri,14-Feb-09,Anionic active surfactants
1009349,0.1228,Somchair,14-Feb-09,Anionic active surfactants
1010125,0.1136,Busarakhan,14-Feb-09,Anionic active surfactants
1004427,0.048,Kohsoom,26-Feb-09,Anionic active surfactants
990812,0.05,Boonsri,27-Feb-09,Anionic active surfactants
992183,0.05,Boonsri,27-Feb-09,Anionic active surfactants
993551,0.05,Boonsri,27-Feb-09,Anionic active surfactants
990873,0.05,Boonsri,6-Mar-09,Anionic active surfactants
992244,0.05,Boonsri,6-Mar-09,Anionic active surfactants
993612,0.05,Boonsri,6-Mar-09,Anionic active surfactants
1020397,0.0778,Kannika,13-Mar-09,Anionic active surfactants
1021492,0.0711,Kannika,13-Mar-09,Anionic active surfactants
1022648,0.0726,Kannika,13-Mar-09,Anionic active surfactants
1023805,0.0826,Sakda,13-Mar-09,Anionic active surfactants
1024926,0.08,Sakda,13-Mar-09,Anionic active surfactants
1026047,0.0819,Sakda,13-Mar-09,Anionic active surfactants
1010891,0.03,Decha,17-Mar-09,Anionic active surfactants
990912,0.05,Boonsri,19-Mar-09,Anionic active surfactants
992283,0.05,Boonsri,19-Mar-09,Anionic active surfactants
993651,0.05,Boonsri,19-Mar-09,Anionic active surfactants
1011299,0.034,Achara,19-Mar-09,Anionic active surfactants
1005663,0.0415,Chai,20-Mar-09,Anionic active surfactants
1007051,0.0389,Chai,20-Mar-09,Anionic active surfactants
1008413,0.0426,Chai,20-Mar-09,Anionic active surfactants
1009402,0.1319,Somchair,27-Mar-09,Anionic active surfactants
1010178,0.1205,Busarakhan,27-Mar-09,Anionic active surfactants
1004491,0.074,Kohsoom,29-Mar-09,Anionic active surfactants
990978,0.05,Boonsri,12-Apr-09,Anionic active surfactants
992349,0.05,Boonsri,12-Apr-09,Anionic active surfactants
993717,0.05,Boonsri,12-Apr-09,Anionic active surfactants
1011348,0.034,Achara,17-Apr-09,Anionic active surfactants
1020464,0.1025,Kannika,17-Apr-09,Anionic active surfactants
1021559,0.1202,Kannika,17-Apr-09,Anionic active surfactants
1022715,0.1087,Kannika,17-Apr-09,Anionic active surfactants
1023872,0.12,Sakda,17-Apr-09,Anionic active surfactants
1024993,0.1273,Sakda,17-Apr-09,Anionic active surfactants
1026114,0.1194,Sakda,17-Apr-09,Anionic active surfactants
1005748,0.0502,Chai,18-Apr-09,Anionic active surfactants
1007136,0.0603,Chai,18-Apr-09,Anionic active surfactants
1008498,0.057,Chai,18-Apr-09,Anionic active surfactants
991016,0.05,Boonsri,23-Apr-09,Anionic active surfactants
992387,0.05,Boonsri,23-Apr-09,Anionic active surfactants
993755,0.05,Boonsri,23-Apr-09,Anionic active surfactants
1010922,0.03,Decha,23-Apr-09,Anionic active surfactants
1004548,0.059,Kohsoom,24-Apr-09,Anionic active surfactants
1009470,0.1291,Somchair,25-Apr-09,Anionic active surfactants
1010246,0.1402,Busarakhan,25-Apr-09,Anionic active surfactants
1015303,0.049,Tansanee,25-Apr-09,Anionic active surfactants
1020532,0.0875,Kannika,8-May-09,Anionic active surfactants
1021626,0.0934,Kannika,8-May-09,Anionic active surfactants
1022783,0.1215,Kannika,8-May-09,Anionic active surfactants
1023940,0.1097,Sakda,8-May-09,Anionic active surfactants
1025061,0.1635,Sakda,8-May-09,Anionic active surfactants
1026182,0.0985,Sakda,8-May-09,Anionic active surfactants
1015332,0.161,Tansanee,16-May-09,Anionic active surfactants
1010954,0.03,Decha,17-May-09,Anionic active surfactants
1005836,0.0723,Chai,21-May-09,Anionic active surfactants
1007224,0.0621,Chai,21-May-09,Anionic active surfactants
1008586,0.0598,Chai,21-May-09,Anionic active surfactants
1009537,0.1289,Somchair,25-May-09,Anionic active surfactants
1010313,0.1197,Busarakhan,25-May-09,Anionic active surfactants
1004606,0.094,Kohsoom,28-May-09,Anionic active surfactants
991177,0.05,Boonsri,12-Jun-09,Anionic active surfactants
992548,0.05,Boonsri,12-Jun-09,Anionic active surfactants
993915,0.05,Boonsri,12-Jun-09,Anionic active surfactants
1011419,0.034,Achara,12-Jun-09,Anionic active surfactants
1020597,0.1015,Kannika,12-Jun-09,Anionic active surfactants
1021691,0.1008,Kannika,12-Jun-09,Anionic active surfactants
1022848,0.1017,Kannika,12-Jun-09,Anionic active surfactants
1024005,0.1213,Sakda,12-Jun-09,Anionic active surfactants
1025126,0.1236,Sakda,12-Jun-09,Anionic active surfactants
1026247,0.1225,Sakda,12-Jun-09,Anionic active surfactants
1005918,0.0873,Chai,14-Jun-09,Anionic active surfactants
1007306,0.0734,Chai,14-Jun-09,Anionic active surfactants
1008668,0.0702,Chai,14-Jun-09,Anionic active surfactants
991217,0.05,Boonsri,25-Jun-09,Anionic active surfactants
992588,0.05,Boonsri,25-Jun-09,Anionic active surfactants
993955,0.05,Boonsri,25-Jun-09,Anionic active surfactants
1004679,0.074,Kohsoom,25-Jun-09,Anionic active surfactants
1009602,0.1533,Somchair,28-Jun-09,Anionic active surfactants
1010378,0.1277,Busarakhan,28-Jun-09,Anionic active surfactants
1015383,0.099,Tansanee,3-Jul-09,Anionic active surfactants
1005999,0.1023,Chai,9-Jul-09,Anionic active surfactants
1007387,0.0974,Chai,9-Jul-09,Anionic active surfactants
1008749,0.1127,Chai,9-Jul-09,Anionic active surfactants
1011459,0.034,Achara,11-Jul-09,Anionic active surfactants
1020662,0.1437,Kannika,11-Jul-09,Anionic active surfactants
1021756,0.1259,Kannika,11-Jul-09,Anionic active surfactants
1022913,0.1127,Kannika,11-Jul-09,Anionic active surfactants
1024068,0.0987,Sakda,11-Jul-09,Anionic active surfactants
1025189,0.1345,Sakda,11-Jul-09,Anionic active surfactants
1026310,0.1205,Sakda,11-Jul-09,Anionic active surfactants
991279,0.05,Boonsri,12-Jul-09,Anionic active surfactants
992650,0.05,Boonsri,12-Jul-09,Anionic active surfactants
994017,0.05,Boonsri,12-Jul-09,Anionic active surfactants
1011016,0.03,Decha,19-Jul-09,Anionic active surfactants
991322,0.05,Boonsri,23-Jul-09,Anionic active surfactants
992693,0.05,Boonsri,23-Jul-09,Anionic active surfactants
994060,0.05,Boonsri,23-Jul-09,Anionic active surfactants
1009664,0.1421,Somchair,26-Jul-09,Anionic active surfactants
1010440,0.1306,Busarakhan,26-Jul-09,Anionic active surfactants
1004752,0.066,Kohsoom,30-Jul-09,Anionic active surfactants
1020727,0.1236,Kannika,8-Aug-09,Anionic active surfactants
1021821,0.1321,Kannika,8-Aug-09,Anionic active surfactants
1022978,0.1407,Kannika,8-Aug-09,Anionic active surfactants
1024133,0.1196,Sakda,8-Aug-09,Anionic active surfactants
1025254,0.1187,Sakda,8-Aug-09,Anionic active surfactants
1026375,0.1176,Sakda,8-Aug-09,Anionic active surfactants
1004826,0.082,Kohsoom,20-Aug-09,Anionic active surfactants
991392,0.05,Boonsri,21-Aug-09,Anionic active surfactants
992763,0.05,Boonsri,21-Aug-09,Anionic active surfactants
994130,0.05,Boonsri,21-Aug-09,Anionic active surfactants
1006080,0.1425,Chai,23-Aug-09,Anionic active surfactants
1007468,0.1021,Chai,23-Aug-09,Anionic active surfactants
1008830,0.0979,Chai,23-Aug-09,Anionic active surfactants
1009725,0.1632,Somchair,28-Aug-09,Anionic active surfactants
1010501,0.1412,Busarakhan,28-Aug-09,Anionic active surfactants
1015443,0.056,Tansanee,5-Sep-09,Anionic active surfactants
1024200,0.025,Sakda,7-Sep-09,Anionic active surfactants
1025321,0.025,Sakda,7-Sep-09,Anionic active surfactants
1026442,0.025,Sakda,7-Sep-09,Anionic active surfactants
1020795,0.025,Kannika,9-Sep-09,Anionic active surfactants
1021889,0.025,Kannika,9-Sep-09,Anionic active surfactants
1023046,0.025,Kannika,9-Sep-09,Anionic active surfactants
1011088,0.03,Decha,18-Sep-09,Anionic active surfactants
1004898,0.065,Kohsoom,21-Sep-09,Anionic active surfactants
1006164,0.025,Chai,22-Sep-09,Anionic active surfactants
1007552,0.025,Chai,22-Sep-09,Anionic active surfactants
1008914,0.025,Chai,22-Sep-09,Anionic active surfactants
1009790,0.025,Somchair,24-Sep-09,Anionic active surfactants
1010540,0.025,Busarakhan,24-Sep-09,Anionic active surfactants
1021928,0.025,Kannika,27-Sep-09,Anionic active surfactants
1023085,0.025,Kannika,27-Sep-09,Anionic active surfactants
1024234,0.025,Sakda,28-Sep-09,Anionic active surfactants
1025355,0.025,Sakda,28-Sep-09,Anionic active surfactants
1026476,0.025,Sakda,28-Sep-09,Anionic active surfactants
1015473,0.109,Tansanee,4-Oct-09,Anionic active surfactants
1024291,0.025,Sakda,8-Oct-09,Anionic active surfactants
1025412,0.025,Sakda,8-Oct-09,Anionic active surfactants
1026560,0.025,Sakda,8-Oct-09,Anionic active surfactants
1020858,0.025,Kannika,10-Oct-09,Anionic active surfactants
1021987,0.025,Kannika,10-Oct-09,Anionic active surfactants
1023171,0.025,Kannika,10-Oct-09,Anionic active surfactants
1011571,0.034,Achara,11-Oct-09,Anionic active surfactants
1006268,0.025,Chai,19-Oct-09,Anionic active surfactants
1007630,0.025,Chai,19-Oct-09,Anionic active surfactants
1009018,0.025,Chai,19-Oct-09,Anionic active surfactants
1004967,0.084,Kohsoom,29-Oct-09,Anionic active surfactants
1009879,0.1875,Somchair,30-Oct-09,Anionic active surfactants
1010627,0.1394,Busarakhan,30-Oct-09,Anionic active surfactants
1020916,0.025,Kannika,13-Nov-09,Anionic active surfactants
1022045,0.025,Kannika,13-Nov-09,Anionic active surfactants
1023229,0.025,Kannika,13-Nov-09,Anionic active surfactants
1024349,0.025,Sakda,13-Nov-09,Anionic active surfactants
1025470,0.025,Sakda,13-Nov-09,Anionic active surfactants
1026618,0.025,Sakda,13-Nov-09,Anionic active surfactants
1009967,0.1382,Somchair,14-Nov-09,Anionic active surfactants
1010715,0.1215,Busarakhan,14-Nov-09,Anionic active surfactants
1006374,0.025,Chai,16-Nov-09,Anionic active surfactants
1007736,0.025,Chai,16-Nov-09,Anionic active surfactants
1009124,0.025,Chai,16-Nov-09,Anionic active surfactants
1015506,0.099,Tansanee,16-Nov-09,Anionic active surfactants
1011612,0.034,Achara,19-Nov-09,Anionic active surfactants
1011126,0.029,Decha,20-Nov-09,Anionic active surfactants
1005039,0.052,Kohsoom,26-Nov-09,Anionic active surfactants
1006468,0.025,Chai,5-Dec-09,Anionic active surfactants
1007830,0.025,Chai,5-Dec-09,Anionic active surfactants
1009218,0.025,Chai,5-Dec-09,Anionic active surfactants
1020974,0.025,Kannika,5-Dec-09,Anionic active surfactants
1022130,0.025,Kannika,5-Dec-09,Anionic active surfactants
1023287,0.025,Kannika,5-Dec-09,Anionic active surfactants
1024407,0.025,Sakda,5-Dec-09,Anionic active surfactants
1025528,0.025,Sakda,5-Dec-09,Anionic active surfactants
1026676,0.025,Sakda,5-Dec-09,Anionic active surfactants
